time,probability,true_label
2021-06-05 03:00:00,0.0004664533,0
2021-06-05 04:00:00,0.0006106511,0
2021-06-05 05:00:00,7.3344105e-05,0
2021-06-05 06:00:00,0.00058890786,0
2021-06-05 07:00:00,0.00046691194,0
2021-06-05 08:00:00,0.0010038672,0
2021-06-05 09:00:00,0.0003174537,0
2021-06-05 10:00:00,0.00078991684,0
2021-06-05 11:00:00,0.00095924,0
2021-06-05 12:00:00,0.0010270381,0
2021-06-05 13:00:00,0.0008288998,0
2021-06-05 14:00:00,0.0001318706,0
2021-06-05 15:00:00,0.0006027375,0
2021-06-05 16:00:00,0.0012672341,0
2021-06-05 17:00:00,0.00086027296,0
2021-06-05 18:00:00,0.0027152463,0
2021-06-05 19:00:00,0.0031332702,0
2021-06-05 20:00:00,0.0028015731,0
2021-06-05 21:00:00,0.0066786422,0
2021-06-05 22:00:00,0.0018955447,0
2021-06-05 23:00:00,0.0015462635,0
2021-06-06 00:00:00,0.0016427414,0
2021-06-06 01:00:00,0.0024904015,0
2021-06-06 02:00:00,0.0010665379,0
2021-06-06 03:00:00,0.00036232488,0
2021-06-06 04:00:00,0.0010528363,0
2021-06-06 05:00:00,0.00016230065,0
2021-06-06 06:00:00,0.001878861,0
2021-06-06 07:00:00,0.00030874048,0
2021-06-06 08:00:00,0.00039352328,0
2021-06-06 09:00:00,0.00041074026,0
2021-06-06 10:00:00,0.00030735135,0
2021-06-06 11:00:00,0.00055463583,0
2021-06-06 12:00:00,0.0007663644,0
2021-06-06 13:00:00,0.00067373033,0
2021-06-06 14:00:00,0.00025037982,0
2021-06-06 15:00:00,0.0003420631,0
2021-06-06 16:00:00,0.0022728269,0
2021-06-06 17:00:00,0.00073381164,0
2021-06-06 18:00:00,0.0017452195,0
2021-06-06 19:00:00,0.0022762725,0
2021-06-06 20:00:00,0.004068219,0
2021-06-06 21:00:00,0.0035118486,0
2021-06-06 22:00:00,0.0035522797,0
2021-06-06 23:00:00,0.002703514,0
2021-06-07 00:00:00,0.009354154,0
2021-06-07 01:00:00,0.0037796216,0
2021-06-07 02:00:00,0.00016499574,0
2021-06-07 03:00:00,0.00030271587,0
2021-06-07 04:00:00,0.0007925384,0
2021-06-07 05:00:00,0.0003982224,0
2021-06-07 06:00:00,0.001897992,0
2021-06-07 07:00:00,0.00017155879,0
2021-06-07 08:00:00,0.000120790886,0
2021-06-07 09:00:00,3.5438345e-05,0
2021-06-07 10:00:00,0.00017020933,0
2021-06-07 11:00:00,0.00022360476,0
2021-06-07 12:00:00,0.00032618007,0
2021-06-07 13:00:00,0.0001963346,0
2021-06-07 14:00:00,6.659619e-05,0
2021-06-07 15:00:00,6.389863e-05,0
2021-06-07 16:00:00,0.00036651423,0
2021-06-07 17:00:00,0.0003004645,0
2021-06-07 18:00:00,0.0003642447,0
2021-06-07 19:00:00,0.00039920205,0
2021-06-07 20:00:00,0.00053989014,0
2021-06-07 21:00:00,0.0012284613,0
2021-06-07 22:00:00,0.001063718,0
2021-06-07 23:00:00,0.00062332326,0
2021-06-08 00:00:00,0.0008854247,0
2021-06-08 01:00:00,0.0013544797,0
2021-06-08 02:00:00,0.0006358478,0
2021-06-08 03:00:00,0.00024648255,0
2021-06-08 04:00:00,0.0006824219,0
2021-06-08 05:00:00,7.799142e-05,0
2021-06-08 06:00:00,0.00019492909,0
2021-06-08 07:00:00,0.00011184756,0
2021-06-08 08:00:00,8.6632965e-05,0
2021-06-08 09:00:00,0.00012573805,0
2021-06-08 10:00:00,3.3292934e-05,0
2021-06-08 11:00:00,3.2159165e-05,0
2021-06-08 12:00:00,7.340749e-05,0
2021-06-08 13:00:00,5.2444862e-05,0
2021-06-08 14:00:00,2.3695882e-05,0
2021-06-08 15:00:00,2.8499426e-05,0
2021-06-08 16:00:00,0.0001307612,0
2021-06-08 17:00:00,0.00017234709,0
2021-06-08 18:00:00,0.00028666353,0
2021-06-08 19:00:00,0.00058307865,0
2021-06-08 20:00:00,0.00013685641,0
2021-06-08 21:00:00,0.00024116405,0
2021-06-08 22:00:00,8.8542045e-05,0
2021-06-08 23:00:00,0.000289933,0
2021-06-09 00:00:00,0.00041629464,0
2021-06-09 01:00:00,0.00039715195,0
2021-06-09 02:00:00,0.000751923,0
2021-06-09 03:00:00,0.0030494276,0
2021-06-09 04:00:00,0.0008048893,0
2021-06-09 05:00:00,0.00020485763,0
2021-06-09 06:00:00,0.0003837627,0
2021-06-09 07:00:00,0.00055350433,0
2021-06-09 08:00:00,0.0006259627,0
2021-06-09 09:00:00,0.0013588041,0
2021-06-09 10:00:00,0.011063674,0
2021-06-09 11:00:00,0.0070576835,0
2021-06-09 12:00:00,0.0047241347,0
2021-06-09 13:00:00,0.017498545,0
2021-06-09 14:00:00,0.00028838447,0
2021-06-09 15:00:00,0.0024066304,0
2021-06-09 16:00:00,0.0027597304,0
2021-06-09 17:00:00,0.008635646,0
2021-06-09 18:00:00,0.038068864,0
2021-06-09 19:00:00,0.046364352,0
2021-06-09 20:00:00,0.18904743,0
2021-06-09 21:00:00,0.03304967,1
2021-06-09 22:00:00,0.28345597,1
2021-06-09 23:00:00,0.7968201,1
2021-06-10 00:00:00,0.89095,1
2021-06-10 01:00:00,0.64809495,1
2021-06-10 02:00:00,0.15847096,1
2021-06-10 03:00:00,0.04600197,1
2021-06-10 04:00:00,0.11888976,1
2021-06-10 05:00:00,0.04181213,0
2021-06-10 06:00:00,0.024141412,0
2021-06-10 07:00:00,0.033686746,0
2021-06-10 08:00:00,0.03657882,0
