district_id,district_name,chunk,centroid_lat,centroid_lon
76128533B49246671500878,East Khasi Hills,eastern,25.38602452939395,91.81170525646888
76128533B42153891534463,West Khasi Hills,eastern,25.593460490025098,91.26073222506389
76128533B27102120636500,South West Khasi Hills,eastern,25.317548364058194,91.26426881455616
76128533B96195300293897,West Garo Hills,eastern,25.62926321087727,90.1911104767616
76128533B52906466328910,South West Garo Hills,eastern,25.44557139075482,89.95015805369673
76128533B70185077694103,East Jaintia Hills,eastern,25.27287117271647,92.46524110653037
76128533B84622469201834,West Jaintia Hills,eastern,25.483786634579808,92.27504092143897
76128533B40535123096970,East Garo Hills,eastern,25.641983198072495,90.63526922516598
76128533B35759455556328,North Garo Hills,eastern,25.87077881670727,90.69885722294885
76128533B50374927918374,Nainital,central,29.311268781226843,79.46737307345052
76128533B67005208112053,Dehradun,western,30.467476314419805,77.96991200778011
76128533B74917207853309,Almora,central,29.686402359670566,79.50410894641308
76128533B2761749808956,Champawat,central,29.27898330236,80.07176463398378
76128533B81694682724865,Uttarkashi,western,30.968645028044644,78.60761436023509
76128533B46926146855114,Garhwal,western,29.87705880964697,78.76579175575063
76128533B87833640460819,Hardwar,western,29.87540549450216,78.00009640063057
76128533B46038384763988,Rudraprayag,central,30.509317240528016,79.05293826512333
76128533B61134942989820,Tehri Garhwal,western,30.43414546774197,78.5372380922031
76128533B64217423710469,Bageshwar,central,29.98913922382057,79.85959782035546
76128533B38561771925520,Pithoragarh,central,30.110838906069052,80.34512035535624
76128533B69844709752120,Chamoli,central,30.490082829000617,79.57608533913576
76128533B46531174070538,Udham Singh Nagar,central,29.036685633120577,79.4856092702824
76128533B65820903826030,North District,eastern,27.74318848698731,88.5307956570761
76128533B10270619600482,South District,eastern,27.279380985117587,88.39179176350503
76128533B30151252629779,West District,eastern,27.351689964342427,88.17939238463387
76128533B67639510673366,East District,eastern,27.292846442201625,88.6772866916929
76128533B43049220506604,Dakshin Dinajpur,eastern,25.36649511597105,88.57396562535892
76128533B51402332870635,Murshidabad,eastern,24.173132005917775,88.23203314104889
76128533B36734405131975,Maldah,eastern,25.13952791522441,88.09008031806022
76128533B17109302371020,Darjiling,eastern,26.851771395222222,88.26278076283023
76128533B99051523080987,Jalpaiguri,eastern,26.6866431252093,88.76985262633433
76128533B7157007143985,Uttar Dinajpur,eastern,25.888508476601356,88.15458308537839
76128533B64156747739715,Koch Bihar,eastern,26.294021824658845,89.3510422540974
76128533B19630094725383,Pathankot,western,32.298609210115075,75.62186950237174
76128533B51331331726928,Gurdaspur,western,31.91619431357981,75.29368866647887
76128533B39368211148513,Patiala,western,30.28029725988666,76.35169596753646
76128533B54652028494758,Tarn Taran,western,31.3368904678298,74.84179931572488
76128533B37199077904074,Kapurthala,western,31.353064889561217,75.40342111302677
76128533B99919205026025,Fatehgarh Sahib,western,30.642163995475816,76.37667827485778
76128533B82601690264832,Sangrur,western,30.21277689866541,75.869976771085
76128533B41499938690181,Mansa,western,29.908233897695165,75.43994376223381
76128533B8426545955058,Amritsar,western,31.706171204965646,74.90047016459572
76128533B13552746017223,Faridkot,western,30.610164961192922,74.7817250247708
76128533B46195204843409,Ludhiana,western,30.80472427555592,75.8361312477807
76128533B13791982054894,Bathinda,western,30.182542100883783,75.04161417090872
76128533B91211372620495,Jalandhar,western,31.212096417846908,75.56839633198065
